timestamp,satellite_id,battery_voltage,temperature,cpu_usage,signal_strength
2026-07-01 00:39:00,SAT-001,0.2004340894133696,-0.3020863345038769,-1.0,-0.6376268470700057
2026-07-01 00:40:00,SAT-001,0.7532561342125117,-0.2086948677361692,-1.0,-0.6376268470700057
2026-07-01 00:41:00,SAT-001,0.677279324856241,-0.39076953605192777,-1.0,-0.6376268470700057
2026-07-01 00:42:00,SAT-001,0.169319968090055,-0.3499861397823213,-1.0,-0.7275916880946278
2026-07-01 00:43:00,SAT-001,0.1787265809808809,0.4036246025342055,-1.0,-0.7275916880946278
2026-07-01 00:44:00,SAT-001,0.1295225042945063,-0.36050952936803193,-1.0,-0.7275916880946278
2026-07-01 00:45:00,SAT-001,-0.1888565702588103,-0.39662559410081355,-1.0,-0.7275916880946278
2026-07-01 00:46:00,SAT-001,-0.8784370555779941,-0.3756160357226893,-1.0,-0.7275916880946278
2026-07-01 00:47:00,SAT-001,-0.720694694949592,-0.3805998564972446,-1.0,-0.7275916880946278
2026-07-01 00:48:00,SAT-001,-0.7054992694972304,-0.37804073779202374,-1.0,-0.7275916880946278
2026-07-01 00:49:00,SAT-001,-0.7735166426109314,-0.3960322094391381,-1.0,-0.7275916880946278
2026-07-01 00:50:00,SAT-001,-0.7713459482842224,0.4036246025342055,-1.0,-0.7275916880946278
2026-07-01 00:51:00,SAT-001,-0.7916063860369671,-0.39569476124995306,-1.0,-0.8179716747020485
2026-07-01 00:52:00,SAT-001,-0.7525325812112209,-0.3637826344089523,-1.0,-0.8179716747020485
2026-07-01 00:53:00,SAT-001,-0.7778582432013739,-0.3624003705309119,-1.0,-0.8179716747020485
2026-07-01 00:54:00,SAT-001,-0.7619391941020468,-0.39645568350410554,-1.0,-0.8179716747020485
2026-07-01 00:55:00,SAT-001,-0.7409550620566621,0.4036246025342055,-1.0,-0.8179716747020485
2026-07-01 00:56:00,SAT-001,-0.7612155704550814,-0.3753427612331005,-1.0,-0.8179716747020485
2026-07-01 00:57:00,SAT-001,-0.9160636837554845,-0.3936119947047131,-1.0,-0.8179716747020485
2026-07-01 00:58:00,SAT-001,-0.7358899437877664,-0.3648783685330166,-1.0,-0.8179716747020485
2026-07-01 00:59:00,SAT-001,-0.7481909806207785,-0.3608612554232211,-1.0,-0.8179716747020485
2026-07-01 01:00:00,SAT-001,-0.8321274028338062,-0.35152008670369983,-1.0,-0.8179716747020485
2026-07-01 01:01:00,SAT-001,-0.36758306293259757,0.4036246025342055,-1.0,-0.8179716747020485
2026-07-01 01:02:00,SAT-001,-0.3943559368938434,-0.36275905932000696,-1.0,-0.8179716747020485
2026-07-01 01:03:00,SAT-001,-0.37771337011606354,-0.3735850686344808,-1.0,-0.9087725211191988
2026-07-01 01:04:00,SAT-001,-0.4023153731364135,-0.3734511765077866,-1.0,-0.9087725211191988
2026-07-01 01:05:00,SAT-001,-0.8075253291677815,-0.35975181972574444,-1.0,-0.9087725211191988
2026-07-01 01:06:00,SAT-001,-0.6924747149857651,1.0,-1.0,-0.9087725211191988
2026-07-01 01:07:00,SAT-001,-0.6808972311540433,0.4036246025342055,-1.0,-0.9087725211191988
2026-07-01 01:08:00,SAT-001,-0.6808972311540433,1.0,-1.0,-0.9087725211191988
2026-07-01 01:09:00,SAT-001,-0.6982633509331135,-0.36580106771652143,-1.0,-0.9087725211191988
2026-07-01 01:10:00,SAT-001,-0.7163531296819867,-0.3553262404824663,-1.0,-0.9087725211191988
2026-07-01 01:11:00,SAT-001,-0.7120115290915443,1.0,-1.0,-0.9087725211191988
2026-07-01 01:12:00,SAT-001,-0.6751084892381822,-0.36919769321811513,-1.0,-0.9087725211191988
2026-07-01 01:13:00,SAT-001,-0.6599131344314957,0.4036246025342055,-1.0,-0.9087725211191988
2026-07-01 01:14:00,SAT-001,-0.7568740758331511,-0.3739878616885549,-1.0,-0.9087725211191988
2026-07-01 01:15:00,SAT-001,-0.3227205868366654,-0.3764405266990344,-1.0,-1.0
2026-07-01 01:16:00,SAT-001,-0.3118668679432588,-0.3708115688528867,-1.0,-1.0
2026-07-01 01:17:00,SAT-001,-0.31693188024364183,-0.3715959083116479,-1.0,-1.0
2026-07-01 01:18:00,SAT-001,-0.3444282365605038,0.4036246025342055,-1.0,-1.0
2026-07-01 01:19:00,SAT-001,-0.67945001918295,-0.3704217735264749,-1.0,-1.0
2026-07-01 01:20:00,SAT-001,-0.5933429379660504,-0.3950233794649176,-1.0,-1.0
2026-07-01 01:21:00,SAT-001,-0.6222865062540053,-0.359868004443055,-1.0,-1.0
2026-07-01 01:22:00,SAT-001,-0.624457341872064,-0.3495672320464944,-1.0,-1.0
2026-07-01 01:23:00,SAT-001,-0.6222865415768428,-0.39344729653620236,-1.0,-1.0
2026-07-01 01:24:00,SAT-001,-0.5882778903428298,-0.34724412433440244,-1.0,-1.0
2026-07-01 01:25:00,SAT-001,-0.6418234969739718,-0.34049700480933376,-1.0,-1.0
2026-07-01 01:26:00,SAT-001,-0.6273516951685756,-0.35345880793763407,-1.0,-1.0
2026-07-01 01:27:00,SAT-001,-0.8748191492801922,-0.3633598484915376,-1.0,-1.0
2026-07-01 01:28:00,SAT-001,-0.7937771510093508,-0.3708766878762284,-1.0,-1.0
2026-07-01 01:29:00,SAT-001,-0.2416786238886619,0.4036246025342055,-1.0,-1.0
2026-07-01 01:30:00,SAT-001,-0.17655560407147286,-0.3818322983018133,-1.0,-1.0
2026-07-01 01:31:00,SAT-001,-0.15991303729369255,-0.378533065195231,-1.0,-1.0
2026-07-01 01:32:00,SAT-001,-0.14471764716416846,-0.3680521682565635,-1.0,-1.0
2026-07-01 01:33:00,SAT-001,-0.006512241932895346,-0.341934719802352,-1.0,-1.0
2026-07-01 01:34:00,SAT-001,-0.25325610772038365,0.4036246025342055,-1.0,-1.0
2026-07-01 01:35:00,SAT-001,-0.4602025803579979,-0.33479386988598847,-1.0,-1.0
2026-07-01 01:36:00,SAT-001,-0.4753980411331966,-0.39611675592483075,-1.0,-1.0
2026-07-01 01:37:00,SAT-001,-0.5890013726984455,-0.3325773363166107,-1.0,-1.0
2026-07-01 01:38:00,SAT-001,-0.471779993544045,1.0,-1.0,-1.0
2026-07-01 01:39:00,SAT-001,-0.4811866770805455,-0.3379849918556376,-1.0,-1.0
2026-07-01 01:40:00,SAT-001,-0.5680173112987355,1.0,-1.0,-1.0
2026-07-01 01:41:00,SAT-001,-0.5694645585926659,-0.34946278823521193,-1.0,-1.0
2026-07-01 01:42:00,SAT-001,-0.5636757813539677,-0.37232052172501595,-1.0,-1.0
2026-07-01 01:43:00,SAT-001,-0.13892901121682,1.0,-1.0,-1.0
2026-07-01 01:44:00,SAT-001,-0.037626504547559225,-0.24757408369459544,-1.0,-1.0
2026-07-01 01:45:00,SAT-001,-0.2720694041477101,-0.3013221529112794,0.9999999999999998,-0.8179716747020485
2026-07-01 01:46:00,SAT-001,-0.15918941364672756,-0.31834037281135485,0.9999999999999998,-0.01902931082341608
2026-07-01 01:47:00,SAT-001,-0.19392179449621816,-0.33947964323768687,0.9999999999999998,0.15428909700534943
2026-07-01 01:48:00,SAT-001,-0.16353101423716998,0.4036246025342055,0.9999999999999998,0.24040391074375433
2026-07-01 01:49:00,SAT-001,-0.8494934872900393,-0.36773636200497384,0.9999999999999998,0.3261625792137903
2026-07-01 01:50:00,SAT-001,-0.6989869039344043,-0.014337210990474747,0.9999999999999998,0.4115701155184328
2026-07-01 01:51:00,SAT-001,-0.6953690682822766,-0.16572005889455205,0.9999999999999998,0.4115701155184328
2026-07-01 01:52:00,SAT-001,-0.7235889069547539,-0.3550493445137013,0.9999999999999998,0.49663147433364996
2026-07-01 01:53:00,SAT-001,-0.7272068838982313,1.0,0.9999999999999998,0.49663147433364996
2026-07-01 01:54:00,SAT-001,-0.7445731096458137,-0.3025349138165647,0.9999999999999998,0.5813515519084214
2026-07-01 01:55:00,SAT-001,-0.7771345489087333,-0.35444295182413277,0.9999999999999998,0.6657351860647229
2026-07-01 01:56:00,SAT-001,-0.7836468085030477,-0.36518495707374976,0.9999999999999998,0.6657351860647229
2026-07-01 01:57:00,SAT-001,-0.7677280066635825,-0.39611675592483075,0.9999999999999998,0.7497871561975455
2026-07-01 01:58:00,SAT-001,-0.7930534567167107,0.4036246025342055,0.9999999999999998,0.7497871561975455
2026-07-01 01:59:00,SAT-001,-0.7778582432013739,-0.3712683262115808,-1.0,0.4115701155184328
2026-07-01 02:00:00,SAT-001,-0.8335745088363873,-0.3686232333739847,-1.0,-0.01902931082341608
2026-07-01 02:01:00,SAT-001,-0.49348764326788297,-0.3512538699320815,-1.0,-0.19383391763619695
2026-07-01 02:02:00,SAT-001,-0.46020250971232324,-0.18574485735224416,-1.0,-0.281806699205851
2026-07-01 02:03:00,SAT-001,-0.4811866064348709,-0.3566102815694817,-1.0,-0.37016693162861625
2026-07-01 02:04:00,SAT-001,-0.4992763498609065,-0.3498812424835738,-1.0,-0.37016693162861625
2026-07-01 02:05:00,SAT-001,-0.5484804971929558,-0.38249118694739614,-1.0,-0.45892003699643746
2026-07-01 02:06:00,SAT-001,-0.8994211169777047,1.0,-1.0,-0.45892003699643746
2026-07-01 02:07:00,SAT-001,-0.9479015700171138,-0.33205284858689366,-1.0,-0.45892003699643746
2026-07-01 02:08:00,SAT-001,-0.4652678752410804,-0.3512538699320815,-1.0,-0.5480714958282547
2026-07-01 02:09:00,SAT-001,-0.47178006418971963,1.0,-1.0,-0.5480714958282547
2026-07-01 02:10:00,SAT-001,0.11577411419905115,-0.35510466027192755,-1.0,-0.5480714958282547
2026-07-01 02:11:00,SAT-001,0.13603476388882063,0.4036246025342055,-1.0,-0.5480714958282547
2026-07-01 02:12:00,SAT-001,0.10781471327931857,-0.3902905431159578,-1.0,-0.5480714958282547
2026-07-01 02:13:00,SAT-001,0.11287986687105178,-0.34801230506451664,-1.0,-0.5480714958282547
2026-07-01 02:14:00,SAT-001,0.10853826628060936,-0.3472951468419144,-1.0,-0.5480714958282547
2026-07-01 02:15:00,SAT-001,0.29088287718922334,-0.35471811324860103,-1.0,-0.6376268470700057
2026-07-01 02:16:00,SAT-001,0.5926194556104347,0.4036246025342055,-1.0,-0.6376268470700057
2026-07-01 02:17:00,SAT-001,0.6056440454447376,-0.35152008670369983,-1.0,-0.6376268470700057
2026-07-01 02:18:00,SAT-001,0.6034732451495168,-0.34796090260214396,-1.0,-0.6376268470700057
2026-07-01 02:19:00,SAT-001,0.6092618810968657,-0.3489422557243793,-1.0,-0.6376268470700057
2026-07-01 02:20:00,SAT-001,-0.22286532746133547,0.4036246025342055,-1.0,-0.6376268470700057
2026-07-01 02:21:00,SAT-001,-0.9312590385621711,-0.35975181972574444,-1.0,-0.6376268470700057
2026-07-01 02:22:00,SAT-001,-0.7981187162769561,-0.36773636200497384,-1.0,-0.6376268470700057
2026-07-01 02:23:00,SAT-001,-0.7250361895715223,-0.3723866658939109,-1.0,-0.6376268470700057
2026-07-01 02:24:00,SAT-001,-0.711287976090254,-0.3683055584429944,-1.0,-0.6376268470700057
2026-07-01 02:25:00,SAT-001,-0.8589000295351905,-0.3715959083116479,-1.0,-0.7275916880946278
2026-07-01 02:26:00,SAT-001,-0.6758320775623101,-0.3967958039677718,-1.0,-0.7275916880946278
2026-07-01 02:27:00,SAT-001,-0.6577423341362745,0.4036246025342055,-1.0,-0.7275916880946278
2026-07-01 02:28:00,SAT-001,-0.8096959881716534,-0.3596357745277917,-1.0,-0.7275916880946278
2026-07-01 02:29:00,SAT-001,-0.8668596777147846,-0.3564418272090176,-1.0,-0.7275916880946278
2026-07-01 02:30:00,SAT-001,-0.7308249668102205,-0.36156857149572474,-1.0,-0.7275916880946278
2026-07-01 02:31:00,SAT-001,-0.667149017672775,-0.39485626031045773,-1.0,-0.7275916880946278
2026-07-01 02:32:00,SAT-001,-0.6968162096076953,0.4036246025342055,-1.0,-0.7275916880946278
2026-07-01 02:33:00,SAT-001,-0.6881331143953227,-0.3591152887436222,-1.0,-0.7275916880946278
2026-07-01 02:34:00,SAT-001,-0.8285094258903292,-0.35825399403160996,-1.0,-0.7275916880946278
2026-07-01 02:35:00,SAT-001,-0.6953689623137644,-0.3618054986802526,-1.0,-0.7275916880946278
2026-07-01 02:36:00,SAT-001,-0.42185229321070494,-0.39303677498858025,-1.0,-0.8179716747020485
2026-07-01 02:37:00,SAT-001,-0.4522430734697531,1.0,-1.0,-0.8179716747020485
2026-07-01 02:38:00,SAT-001,-0.46092613335928867,0.4036246025342055,-1.0,-0.8179716747020485
2026-07-01 02:39:00,SAT-001,-0.4782922531383589,1.0,-1.0,-0.8179716747020485
2026-07-01 02:40:00,SAT-001,-0.6968162449305324,-0.3847957080291238,-1.0,-0.8179716747020485
2026-07-01 02:41:00,SAT-001,-0.6534007688686692,-0.3713992258279145,-1.0,-0.8179716747020485
2026-07-01 02:42:00,SAT-001,-0.6512301098647977,1.0,-1.0,-0.8179716747020485
2026-07-01 02:43:00,SAT-001,-0.6208393296057495,-0.3636012139045126,-1.0,-0.8179716747020485
2026-07-01 02:44:00,SAT-001,-0.6193920823118191,0.4036246025342055,-1.0,-0.8179716747020485
2026-07-01 02:45:00,SAT-001,-0.6859623494229385,-0.37113760366613835,-1.0,-0.8179716747020485
2026-07-01 02:46:00,SAT-001,-0.6722141712645078,-0.37311725555707553,-1.0,-0.8179716747020485
2026-07-01 02:47:00,SAT-001,-0.6526771805445413,-0.3699689906440087,-1.0,-0.9087725211191988
2026-07-01 02:48:00,SAT-001,-0.647612062275646,-0.3876202022922455,-1.0,-0.9087725211191988
2026-07-01 02:49:00,SAT-001,-0.7879883031249779,-0.3687505963274881,-1.0,-0.9087725211191988
2026-07-01 02:50:00,SAT-001,-0.46237331000754445,0.4036246025342055,-1.0,-0.9087725211191988
2026-07-01 02:51:00,SAT-001,-0.6432705323308783,-0.36275905932000696,-1.0,-0.9087725211191988
2026-07-01 02:52:00,SAT-001,-0.4341534006893921,-0.3735180993823326,-1.0,-0.9087725211191988
2026-07-01 02:53:00,SAT-001,-0.42329946985896116,-0.37811091689967036,-1.0,-0.9087725211191988
2026-07-01 02:54:00,SAT-001,-0.7778581725556988,0.4036246025342055,-1.0,-0.9087725211191988
2026-07-01 02:55:00,SAT-001,-0.6736613832356011,-0.37365208432855535,-1.0,-0.9087725211191988
2026-07-01 02:56:00,SAT-001,-0.7054992694972304,-0.35825399403160996,-1.0,-0.9087725211191988
2026-07-01 02:57:00,SAT-001,-0.6903039146905439,-0.35067076180147894,-1.0,-0.9087725211191988
2026-07-01 02:58:00,SAT-001,-0.6801736781527525,-0.3492021714996313,-1.0,-0.9087725211191988
2026-07-01 02:59:00,SAT-001,-0.6837915491277173,-0.39165390403498224,-1.0,-0.9087725211191988
2026-07-01 03:00:00,SAT-001,-0.6591895461073678,-0.3599843290156113,-1.0,-0.9087725211191988
2026-07-01 03:01:00,SAT-001,-0.6410997320356571,0.4036246025342055,-1.0,-1.0
2026-07-01 03:02:00,SAT-001,-0.645441367948937,-0.3542233854087845,-1.0,-1.0
2026-07-01 03:03:00,SAT-001,-0.7901591034201991,-0.3715303029954946,-1.0,-1.0
2026-07-01 03:04:00,SAT-001,-0.33068016437058523,-0.39569476124995306,-1.0,-1.0
2026-07-01 03:05:00,SAT-001,-0.07018808510182861,-0.35825399403160996,-1.0,-1.0
2026-07-01 03:06:00,SAT-001,-0.044138834787547765,0.4036246025342055,-1.0,-1.0
2026-07-01 03:07:00,SAT-001,-0.041968034492326556,-0.3390100765850069,-1.0,-1.0
2026-07-01 03:08:00,SAT-001,-0.021707490771069704,-0.3275394810044575,-1.0,-1.0
2026-07-01 03:09:00,SAT-001,-0.04630956443709433,1.0,-1.0,-1.0
2026-07-01 03:10:00,SAT-001,-0.7033284692020092,-0.39385956946091627,-1.0,-1.0
2026-07-01 03:11:00,SAT-001,-0.6114327520377612,-0.3446274038765208,-1.0,-1.0
2026-07-01 03:12:00,SAT-001,-0.5759768181869802,1.0,-1.0,-1.0
2026-07-01 03:13:00,SAT-001,-0.5180896816110705,-0.3468877190890687,-1.0,-1.0
2026-07-01 03:14:00,SAT-001,-0.5072358214263137,1.0,-1.0,-1.0
2026-07-01 03:15:00,SAT-001,-0.509406621721535,-0.3476018489041174,-1.0,-1.0
2026-07-01 03:16:00,SAT-001,-0.4638204866558002,-0.39385956946091627,-1.0,-1.0
2026-07-01 03:17:00,SAT-001,-0.468885640247533,0.4036246025342055,-1.0,-1.0
2026-07-01 03:18:00,SAT-001,-0.7380607794058252,-0.30593404989839923,-1.0,-1.0
2026-07-01 03:19:00,SAT-001,-0.6237336829022615,-0.3137606309653934,-1.0,-1.0
2026-07-01 03:20:00,SAT-001,-0.12879877467902867,-0.3243479729573847,-1.0,-1.0
2026-07-01 03:21:00,SAT-001,-0.07163519110440975,0.4036246025342055,-1.0,-1.0
2026-07-01 03:22:00,SAT-001,-0.015918784178046153,-0.35808265244951953,0.9999999999999998,-1.0
2026-07-01 03:23:00,SAT-001,-0.014471607529790376,-0.3640250594391483,0.9999999999999998,-0.10624322325470148
2026-07-01 03:24:00,SAT-001,-0.06005777791836264,-0.2615596669450724,0.9999999999999998,0.06781306646861429
2026-07-01 03:25:00,SAT-001,-0.1092619252504119,1.0,0.9999999999999998,0.24040391074375433
2026-07-01 03:26:00,SAT-001,-0.736613673403244,0.4036246025342055,0.9999999999999998,0.3261625792137903
2026-07-01 03:27:00,SAT-001,-0.6309695308207033,1.0,0.9999999999999998,0.4115701155184328
2026-07-01 03:28:00,SAT-001,-0.6266280008759355,0.10959536601270786,0.9999999999999998,0.4115701155184328
2026-07-01 03:29:00,SAT-001,-0.6324167074689591,-0.36311908442558993,0.9999999999999998,0.49663147433364996
2026-07-01 03:30:00,SAT-001,-0.6222864709311682,-0.3497764589254815,0.9999999999999998,0.49663147433364996
2026-07-01 03:31:00,SAT-001,-0.6367583080594015,0.4036246025342055,0.9999999999999998,0.5813515519084214
2026-07-01 03:32:00,SAT-001,-0.6635311113749727,-0.39141190901624545,0.9999999999999998,0.6657351860647229
2026-07-01 03:33:00,SAT-001,-0.8277857669205266,-0.283528935534314,0.9999999999999998,0.6657351860647229
2026-07-01 03:34:00,SAT-001,-0.7199711066254637,-0.33266502836163236,0.9999999999999998,0.7497871561975455
2026-07-01 03:35:00,SAT-001,-0.7395080620225931,-0.34472674762927646,0.9999999999999998,0.7497871561975455
2026-07-01 03:36:00,SAT-001,-0.7460202862940695,-0.3686232333739847,0.9999999999999998,0.7497871561975455
2026-07-01 03:37:00,SAT-001,-0.9023153996285416,-0.3953584873065147,-1.0,0.06781306646861429
2026-07-01 03:38:00,SAT-001,-0.529666988828605,-0.36932581604362125,-1.0,-0.10624322325470148
2026-07-01 03:39:00,SAT-001,-0.529666988828605,0.4036246025342055,-1.0,-0.19383391763619695
2026-07-01 03:40:00,SAT-001,-0.5484804971929558,-0.378533065195231,-1.0,-0.281806699205851
2026-07-01 03:41:00,SAT-001,-0.518089646288233,1.0,-1.0,-0.37016693162861625
2026-07-01 03:42:00,SAT-001,-0.515195292991721,-0.33275280005429875,-1.0,-0.37016693162861625
2026-07-01 03:43:00,SAT-001,-0.8560058175300282,1.0,-1.0,-0.45892003699643746
2026-07-01 03:44:00,SAT-001,-0.7402314737325342,0.4036246025342055,-1.0,-0.45892003699643746
2026-07-01 03:45:00,SAT-001,-0.8596237591506681,-0.39092972941970505,-1.0,-0.45892003699643746
2026-07-01 03:46:00,SAT-001,-0.4384949306341599,-0.3063340641031571,-1.0,-0.5480714958282547
2026-07-01 03:47:00,SAT-001,-0.4384949306341599,-0.3415492328709101,-1.0,-0.5480714958282547
2026-07-01 03:48:00,SAT-001,0.1447177884555182,-0.30815490577960547,-1.0,-0.5480714958282547
2026-07-01 03:49:00,SAT-001,0.13820549353836675,-0.3194052499996639,-1.0,-0.5480714958282547
2026-07-01 03:50:00,SAT-001,0.11577418484472624,-0.3385427805729805,-1.0,-0.5480714958282547
2026-07-01 03:51:00,SAT-001,0.10057872406952706,-0.3686868938683703,-1.0,-0.5480714958282547
2026-07-01 03:52:00,SAT-001,0.6164978349838197,-0.3634804558419604,-1.0,-0.5480714958282547
2026-07-01 03:53:00,SAT-001,0.6367583787050766,0.4036246025342055,-1.0,-0.5480714958282547
2026-07-01 03:54:00,SAT-001,0.6085383987412492,-0.3841957115220541,-1.0,-0.5480714958282547
2026-07-01 03:55:00,SAT-001,0.6324168487603092,-0.36773636200497384,-1.0,-0.6376268470700057
2026-07-01 03:56:00,SAT-001,0.5839364663665743,-0.3686868938683703,-1.0,-0.6376268470700057
2026-07-01 03:57:00,SAT-001,-0.22575968075784703,-0.3784625789579833,-1.0,-0.6376268470700057
2026-07-01 03:58:00,SAT-001,-0.48914614864595274,-0.36798892438847985,-1.0,-0.6376268470700057
2026-07-01 03:59:00,SAT-001,-0.8943559633859715,-0.3621619821843485,-1.0,-0.6376268470700057
2026-07-01 04:00:00,SAT-001,-0.8972503166824835,-0.3433451435216025,-1.0,-0.6376268470700057
2026-07-01 04:01:00,SAT-001,-0.831403673218329,-0.37022746388932803,-1.0,-0.6376268470700057
2026-07-01 04:02:00,SAT-001,-0.7351664261093132,-0.34982883650236396,-1.0,-0.6376268470700057
2026-07-01 04:03:00,SAT-001,-0.6671490529956121,-0.3829329551543692,-1.0,-0.6376268470700057
2026-07-01 04:04:00,SAT-001,-0.7192474476556612,-0.3185675750170689,-1.0,-0.7275916880946278
2026-07-01 04:05:00,SAT-001,-0.6693197473223211,0.4036246025342055,-1.0,-0.7275916880946278
2026-07-01 04:06:00,SAT-001,-0.6939218563111833,-0.370292190366619,-1.0,-0.7275916880946278
2026-07-01 04:07:00,SAT-001,-0.7272069898667435,-0.3763715498031849,-1.0,-0.7275916880946278
2026-07-01 04:08:00,SAT-001,-0.7243125306017193,1.0,-1.0,-0.7275916880946278
2026-07-01 04:09:00,SAT-001,-0.7250361895715223,-0.39173470389502607,-1.0,-0.7275916880946278
2026-07-01 04:10:00,SAT-001,-0.7547032755379299,-0.3741224999924413,-1.0,-0.7275916880946278
2026-07-01 04:11:00,SAT-001,-0.8979738696837738,1.0,-1.0,-0.7275916880946278
2026-07-01 04:12:00,SAT-001,-0.5672938642659568,-0.35400431673580735,-1.0,-0.7275916880946278
2026-07-01 04:13:00,SAT-001,-0.558610663085072,1.0,-1.0,-0.7275916880946278
2026-07-01 04:14:00,SAT-001,-0.5629521930298398,-0.38154089475802533,-1.0,-0.8179716747020485
2026-07-01 04:15:00,SAT-001,-0.49565837291742953,-0.3684325031272361,-1.0,-0.8179716747020485
2026-07-01 04:16:00,SAT-001,-0.489869666324406,0.4036246025342055,-1.0,-0.8179716747020485
2026-07-01 04:17:00,SAT-001,-0.8523878052637137,-0.3738534107075865,-1.0,-0.8179716747020485
2026-07-01 04:18:00,SAT-001,-0.7481911219121282,-0.35723047208602277,-1.0,-0.8179716747020485
2026-07-01 04:19:00,SAT-001,-0.748191015943616,-0.3716615581966338,-1.0,-0.8179716747020485
2026-07-01 04:20:00,SAT-001,-0.85021704029133,-0.3840462926643269,-1.0,-0.8179716747020485
2026-07-01 04:21:00,SAT-001,-0.65918965207588,-0.36990448020971545,-1.0,-0.8179716747020485
2026-07-01 04:22:00,SAT-001,-0.695368997636602,0.4036246025342055,-1.0,-0.8179716747020485
2026-07-01 04:23:00,SAT-001,-0.7163531650048243,-0.3050729913224005,-1.0,-0.8179716747020485
2026-07-01 04:24:00,SAT-001,-0.7199710713026266,-0.30006179429629287,-1.0,-0.8179716747020485
2026-07-01 04:25:00,SAT-001,-0.7409551327023367,-0.35593821886437094,-1.0,-0.8179716747020485
